Seed,TotalPay,BonusPay,Bonus,FreeSpins,Progressive,Category,Freq,ProgressiveBonus
63415,360,0,0,0,0,0,100,0
63420,240,0,0,0,0,0,100,0
63422,90,0,0,0,0,0,100,0
63424,20,0,0,0,0,0,100,0
63425,20,0,0,0,0,0,100,0
63426,120,0,0,0,0,0,100,0
63428,360,0,0,0,0,0,100,0
63430,90,0,0,0,0,0,100,0
63431,40,0,0,0,0,0,100,0
63432,60,0,0,0,0,0,100,0
63436,40,0,0,0,0,0,100,0
63440,170,0,0,0,0,0,100,0
63441,80,0,0,0,0,0,100,0
63442,60,0,0,0,0,0,100,0
63445,120,0,0,0,0,0,100,0
63449,40,0,0,0,0,0,100,0
63451,460,0,0,0,0,0,100,0
63452,40,0,0,0,0,0,100,0
63453,4220,0,0,0,0,0,100,0
63455,60,0,0,0,0,0,100,0
63460,80,0,0,0,0,0,100,0
63462,250,0,0,0,0,0,100,0
63463,120,0,0,0,0,0,100,0
63464,80,0,0,0,0,0,100,0
63466,40,0,0,0,0,0,100,0
63467,240,0,0,0,0,0,100,0
63473,80,0,0,0,0,0,100,0
63474,60,0,0,0,0,0,100,0
63475,40,0,0,0,0,0,100,0
63478,390,0,0,0,0,0,100,0
63481,360,0,0,0,0,0,100,0
63482,150,0,0,0,0,0,100,0
63483,90,0,0,0,0,0,100,0
63484,120,0,0,0,0,0,100,0
63486,60,0,0,0,0,0,100,0
63488,60,0,0,0,0,0,100,0
63490,240,0,0,0,0,0,100,0
63491,30,0,0,0,0,0,100,0
63492,60,0,0,0,0,0,100,0
63493,90,0,0,0,0,0,100,0
63504,3550,0,0,0,0,0,100,0
63506,20,0,0,0,0,0,100,0
63507,50,0,0,0,0,0,100,0
63509,30,0,0,0,0,0,100,0
63510,90,0,0,0,0,0,100,0
63512,20,0,0,0,0,0,100,0
63521,150,0,0,0,0,0,100,0
63522,20,0,0,0,0,0,100,0
63527,180,0,0,0,0,0,100,0
63530,130,0,0,0,0,0,100,0
63531,60,0,0,0,0,0,100,0
63534,60,0,0,0,0,0,100,0
63537,20,0,0,0,0,0,100,0
63544,100,0,0,0,0,0,100,0
63549,490,0,0,0,0,0,100,0
63550,60,0,0,0,0,0,100,0
63551,140,0,0,0,0,0,100,0
63553,30,0,0,0,0,0,100,0
63558,60,0,0,0,0,0,100,0
63561,20,0,0,0,0,0,100,0
63564,20,0,0,0,0,0,100,0
63569,90,0,0,0,0,0,100,0
63573,220,0,0,0,0,0,100,0
63574,160,0,0,0,0,0,100,0
63575,80,0,0,0,0,0,100,0
63576,140,0,0,0,0,0,100,0
63577,20,0,0,0,0,0,100,0
63580,20,0,0,0,0,0,100,0
63582,120,0,0,0,0,0,100,0
63585,50,0,0,0,0,0,100,0
63588,200,0,0,0,0,0,100,0
63589,90,0,0,0,0,0,100,0
63592,60,0,0,0,0,0,100,0
63593,260,0,0,0,0,0,100,0
63600,500,0,0,0,0,0,100,0
63601,80,0,0,0,0,0,100,0
63605,90,0,0,0,0,0,100,0
63607,20,0,0,0,0,0,100,0
63611,40,0,0,0,0,0,100,0
63613,60,0,0,0,0,0,100,0
63616,320,0,0,0,0,0,100,0
63617,60,0,0,0,0,0,100,0
63620,40,0,0,0,0,0,100,0
63627,100,0,0,0,0,0,100,0
63629,20,0,0,0,0,0,100,0
63634,30,0,0,0,0,0,100,0
63635,90,0,0,0,0,0,100,0
63636,40,0,0,0,0,0,100,0
63639,80,0,0,0,0,0,100,0
63641,100,0,0,0,0,0,100,0
63642,80,0,0,0,0,0,100,0
63645,60,0,0,0,0,0,100,0
63647,60,0,0,0,0,0,100,0
63648,40,0,0,0,0,0,100,0
63649,20,0,0,0,0,0,100,0
63650,60,0,0,0,0,0,100,0
63653,20,0,0,0,0,0,100,0
63654,100,0,0,0,0,0,100,0
63655,110,0,0,0,0,0,100,0
63656,120,0,0,0,0,0,100,0
63658,130,0,0,0,0,0,100,0
63660,440,0,0,0,0,0,100,0
63661,60,0,0,0,0,0,100,0
63662,140,0,0,0,0,0,100,0
63663,210,0,0,0,0,0,100,0
63666,40,0,0,0,0,0,100,0
63667,80,0,0,0,0,0,100,0
63670,430,0,0,0,0,0,100,0
63672,180,0,0,0,0,0,100,0
63673,90,0,0,0,0,0,100,0
63679,60,0,0,0,0,0,100,0
63683,90,0,0,0,0,0,100,0
63686,200,0,0,0,0,0,100,0
63688,240,0,0,0,0,0,100,0
63689,550,0,0,0,0,0,100,0
63692,380,0,0,0,0,0,100,0
63695,30,0,0,0,0,0,100,0
63697,240,0,0,0,0,0,100,0
63699,60,0,0,0,0,0,100,0
63700,60,0,0,0,0,0,100,0
63705,60,0,0,0,0,0,100,0
63707,20,0,0,0,0,0,100,0
63709,20,0,0,0,0,0,100,0
63710,60,0,0,0,0,0,100,0
63711,70,0,0,0,0,0,100,0
63712,40,0,0,0,0,0,100,0
63713,20,0,0,0,0,0,100,0
63720,30,0,0,0,0,0,100,0
63723,40,0,0,0,0,0,100,0
63726,420,0,0,0,0,0,100,0
63730,70,0,0,0,0,0,100,0
63734,80,0,0,0,0,0,100,0
63735,240,0,0,0,0,0,100,0
63736,20,0,0,0,0,0,100,0
63737,20,0,0,0,0,0,100,0
63742,120,0,0,0,0,0,100,0
63743,60,0,0,0,0,0,100,0
63749,170,0,0,0,0,0,100,0
63752,80,0,0,0,0,0,100,0
63754,110,0,0,0,0,0,100,0
63757,80,0,0,0,0,0,100,0
63760,20,0,0,0,0,0,100,0
63766,240,0,0,0,0,0,100,0
63768,300,0,0,0,0,0,100,0
63769,110,0,0,0,0,0,100,0
63770,40,0,0,0,0,0,100,0
63771,90,0,0,0,0,0,100,0
63773,40,0,0,0,0,0,100,0
63774,60,0,0,0,0,0,100,0
63775,50,0,0,0,0,0,100,0
63776,60,0,0,0,0,0,100,0
63777,260,0,0,0,0,0,100,0
63779,90,0,0,0,0,0,100,0
63782,500,0,0,0,0,0,100,0
63787,560,0,0,0,0,0,100,0
63788,240,0,0,0,0,0,100,0
63789,240,0,0,0,0,0,100,0
63790,260,0,0,0,0,0,100,0
63792,160,0,0,0,0,0,100,0
63795,50,0,0,0,0,0,100,0
63796,40,0,0,0,0,0,100,0
63800,70,0,0,0,0,0,100,0
63804,30,0,0,0,0,0,100,0
63805,60,0,0,0,0,0,100,0
63808,90,0,0,0,0,0,100,0
63809,390,0,0,0,0,0,100,0
63812,30,0,0,0,0,0,100,0
63813,100,0,0,0,0,0,100,0
63814,80,0,0,0,0,0,100,0
63815,60,0,0,0,0,0,100,0
63816,30,0,0,0,0,0,100,0
63817,90,0,0,0,0,0,100,0
63820,120,0,0,0,0,0,100,0
63821,110,0,0,0,0,0,100,0
63823,90,0,0,0,0,0,100,0
63824,60,0,0,0,0,0,100,0
63828,40,0,0,0,0,0,100,0
63830,80,0,0,0,0,0,100,0
63831,300,0,0,0,0,0,100,0
63834,20,0,0,0,0,0,100,0
63835,20,0,0,0,0,0,100,0
63836,40,0,0,0,0,0,100,0
63837,150,0,0,0,0,0,100,0
63838,50,0,0,0,0,0,100,0
63841,80,0,0,0,0,0,100,0
63842,220,0,0,0,0,0,100,0
63844,90,0,0,0,0,0,100,0
63847,20,0,0,0,0,0,100,0
63848,140,0,0,0,0,0,100,0
63849,50,0,0,0,0,0,100,0
63851,240,0,0,0,0,0,100,0
63853,20,0,0,0,0,0,100,0
63856,40,0,0,0,0,0,100,0
63858,20,0,0,0,0,0,100,0
63859,180,0,0,0,0,0,100,0
63862,90,0,0,0,0,0,100,0
63864,90,0,0,0,0,0,100,0
63867,40,0,0,0,0,0,100,0
63868,2160,0,0,0,0,0,100,0
63869,60,0,0,0,0,0,100,0
63870,40,0,0,0,0,0,100,0
63873,90,0,0,0,0,0,100,0
63876,30,0,0,0,0,0,100,0
63877,60,0,0,0,0,0,100,0
63879,20,0,0,0,0,0,100,0
63880,480,0,0,0,0,0,100,0
63886,200,0,0,0,0,0,100,0
63891,40,0,0,0,0,0,100,0
63892,40,0,0,0,0,0,100,0
63893,2040,0,0,0,0,0,100,0
63895,170,0,0,0,0,0,100,0
63898,90,0,0,0,0,0,100,0
63899,30,0,0,0,0,0,100,0
63902,80,0,0,0,0,0,100,0
63903,20,0,0,0,0,0,100,0
63904,30,0,0,0,0,0,100,0
63905,30,0,0,0,0,0,100,0
63906,40,0,0,0,0,0,100,0
63911,80,0,0,0,0,0,100,0
63912,60,0,0,0,0,0,100,0
63915,250,0,0,0,0,0,100,0
63916,60,0,0,0,0,0,100,0
63917,80,0,0,0,0,0,100,0
63918,40,0,0,0,0,0,100,0
63920,60,0,0,0,0,0,100,0
63923,120,0,0,0,0,0,100,0
63924,100,0,0,0,0,0,100,0
63925,60,0,0,0,0,0,100,0
63926,40,0,0,0,0,0,100,0
63927,60,0,0,0,0,0,100,0
63928,100,0,0,0,0,0,100,0
63929,90,0,0,0,0,0,100,0
63931,30,0,0,0,0,0,100,0
63932,110,0,0,0,0,0,100,0
63937,20,0,0,0,0,0,100,0
63938,120,0,0,0,0,0,100,0
63939,60,0,0,0,0,0,100,0
63943,50,0,0,0,0,0,100,0
63944,60,0,0,0,0,0,100,0
63948,20,0,0,0,0,0,100,0
63949,320,0,0,0,0,0,100,0
63950,40,0,0,0,0,0,100,0
63951,30,0,0,0,0,0,100,0
63954,30,0,0,0,0,0,100,0
63960,110,0,0,0,0,0,100,0
63964,240,0,0,0,0,0,100,0
63968,70,0,0,0,0,0,100,0
63971,50,0,0,0,0,0,100,0
63976,120,0,0,0,0,0,100,0
63978,220,0,0,0,0,0,100,0
63981,40,0,0,0,0,0,100,0
63982,40,0,0,0,0,0,100,0
63984,40,0,0,0,0,0,100,0
63985,60,0,0,0,0,0,100,0
63986,120,0,0,0,0,0,100,0
63988,80,0,0,0,0,0,100,0
63989,60,0,0,0,0,0,100,0
63991,260,0,0,0,0,0,100,0
63992,140,0,0,0,0,0,100,0
63997,160,0,0,0,0,0,100,0
63998,70,0,0,0,0,0,100,0
63999,40,0,0,0,0,0,100,0
64002,60,0,0,0,0,0,100,0
64003,20,0,0,0,0,0,100,0
64008,50,0,0,0,0,0,100,0
64011,440,0,0,0,0,0,100,0
64012,360,0,0,0,0,0,100,0
64013,240,0,0,0,0,0,100,0
64015,40,0,0,0,0,0,100,0
64016,200,0,0,0,0,0,100,0
64017,110,0,0,0,0,0,100,0
64019,40,0,0,0,0,0,100,0
64020,90,0,0,0,0,0,100,0
64021,20,0,0,0,0,0,100,0
64022,280,0,0,0,0,0,100,0
64023,30,0,0,0,0,0,100,0
64024,250,0,0,0,0,0,100,0
64025,90,0,0,0,0,0,100,0
64026,30,0,0,0,0,0,100,0
64033,30,0,0,0,0,0,100,0
64037,2160,0,0,0,0,0,100,0
64038,20,0,0,0,0,0,100,0
64040,40,0,0,0,0,0,100,0
64048,150,0,0,0,0,0,100,0
64050,360,0,0,0,0,0,100,0
64056,60,0,0,0,0,0,100,0
64057,80,0,0,0,0,0,100,0
64059,200,0,0,0,0,0,100,0
64064,60,0,0,0,0,0,100,0
64066,60,0,0,0,0,0,100,0
64068,80,0,0,0,0,0,100,0
64070,170,0,0,0,0,0,100,0
64073,120,0,0,0,0,0,100,0
64076,60,0,0,0,0,0,100,0
64080,60,0,0,0,0,0,100,0
64085,50,0,0,0,0,0,100,0
64087,100,0,0,0,0,0,100,0
64088,40,0,0,0,0,0,100,0
64090,420,0,0,0,0,0,100,0
64091,80,0,0,0,0,0,100,0
64095,520,0,0,0,0,0,100,0
64097,40,0,0,0,0,0,100,0
64099,130,0,0,0,0,0,100,0
64101,40,0,0,0,0,0,100,0
64102,60,0,0,0,0,0,100,0
64103,30,0,0,0,0,0,100,0
64104,30,0,0,0,0,0,100,0
64108,360,0,0,0,0,0,100,0
64109,60,0,0,0,0,0,100,0
64114,260,0,0,0,0,0,100,0
64115,310,0,0,0,0,0,100,0
64116,40,0,0,0,0,0,100,0
64117,60,0,0,0,0,0,100,0
64119,60,0,0,0,0,0,100,0
64122,110,0,0,0,0,0,100,0
64123,220,0,0,0,0,0,100,0
64124,90,0,0,0,0,0,100,0
64125,110,0,0,0,0,0,100,0
64128,60,0,0,0,0,0,100,0
64131,2080,0,0,0,0,0,100,0
64132,80,0,0,0,0,0,100,0
64134,60,0,0,0,0,0,100,0
64135,60,0,0,0,0,0,100,0
64136,390,0,0,0,0,0,100,0
64137,40,0,0,0,0,0,100,0
64140,60,0,0,0,0,0,100,0
64142,90,0,0,0,0,0,100,0
64143,40,0,0,0,0,0,100,0
64144,20,0,0,0,0,0,100,0
64145,390,0,0,0,0,0,100,0
64147,60,0,0,0,0,0,100,0
64148,130,0,0,0,0,0,100,0
64151,60,0,0,0,0,0,100,0
64152,90,0,0,0,0,0,100,0
64153,260,0,0,0,0,0,100,0
64154,170,0,0,0,0,0,100,0
64156,50,0,0,0,0,0,100,0
64159,40,0,0,0,0,0,100,0
64160,20,0,0,0,0,0,100,0
64163,60,0,0,0,0,0,100,0
64166,40,0,0,0,0,0,100,0
64167,50,0,0,0,0,0,100,0
64168,120,0,0,0,0,0,100,0
64169,50,0,0,0,0,0,100,0
64170,60,0,0,0,0,0,100,0
64174,250,0,0,0,0,0,100,0
64175,90,0,0,0,0,0,100,0
64177,40,0,0,0,0,0,100,0
64179,60,0,0,0,0,0,100,0
64180,60,0,0,0,0,0,100,0
64182,60,0,0,0,0,0,100,0
64184,20,0,0,0,0,0,100,0
64188,200,0,0,0,0,0,100,0
64189,20,0,0,0,0,0,100,0
64191,40,0,0,0,0,0,100,0
64193,90,0,0,0,0,0,100,0
64196,110,0,0,0,0,0,100,0
64198,40,0,0,0,0,0,100,0
64199,90,0,0,0,0,0,100,0
64202,160,0,0,0,0,0,100,0
64203,240,0,0,0,0,0,100,0
64204,50,0,0,0,0,0,100,0
64206,110,0,0,0,0,0,100,0
64209,370,0,0,0,0,0,100,0
64210,140,0,0,0,0,0,100,0
64211,380,0,0,0,0,0,100,0
64212,480,0,0,0,0,0,100,0
64213,60,0,0,0,0,0,100,0
64214,40,0,0,0,0,0,100,0
64218,80,0,0,0,0,0,100,0
64219,260,0,0,0,0,0,100,0
64220,100,0,0,0,0,0,100,0
64225,150,0,0,0,0,0,100,0
64228,200,0,0,0,0,0,100,0
64229,60,0,0,0,0,0,100,0
64230,80,0,0,0,0,0,100,0
64232,110,0,0,0,0,0,100,0
64233,360,0,0,0,0,0,100,0
64234,50,0,0,0,0,0,100,0
64235,80,0,0,0,0,0,100,0
64238,20,0,0,0,0,0,100,0
64243,80,0,0,0,0,0,100,0
64244,70,0,0,0,0,0,100,0
64247,60,0,0,0,0,0,100,0
64250,180,0,0,0,0,0,100,0
64251,110,0,0,0,0,0,100,0
64256,2540,0,0,0,0,0,100,0
64257,200,0,0,0,0,0,100,0
64265,90,0,0,0,0,0,100,0
64266,60,0,0,0,0,0,100,0
64267,20,0,0,0,0,0,100,0
64269,40,0,0,0,0,0,100,0
64275,70,0,0,0,0,0,100,0
64276,30,0,0,0,0,0,100,0
64280,30,0,0,0,0,0,100,0
64281,50,0,0,0,0,0,100,0
64284,20,0,0,0,0,0,100,0
64285,60,0,0,0,0,0,100,0
64287,60,0,0,0,0,0,100,0
64290,260,0,0,0,0,0,100,0
64292,40,0,0,0,0,0,100,0
64293,80,0,0,0,0,0,100,0
64296,20,0,0,0,0,0,100,0
64302,60,0,0,0,0,0,100,0
64304,60,0,0,0,0,0,100,0
64306,60,0,0,0,0,0,100,0
64307,80,0,0,0,0,0,100,0
64309,60,0,0,0,0,0,100,0
64311,120,0,0,0,0,0,100,0
64314,130,0,0,0,0,0,100,0
64316,120,0,0,0,0,0,100,0
64317,350,0,0,0,0,0,100,0
64324,90,0,0,0,0,0,100,0
64326,60,0,0,0,0,0,100,0
64328,120,0,0,0,0,0,100,0
64330,40,0,0,0,0,0,100,0
64331,80,0,0,0,0,0,100,0
64333,350,0,0,0,0,0,100,0
64336,60,0,0,0,0,0,100,0
64337,60,0,0,0,0,0,100,0
64341,60,0,0,0,0,0,100,0
64342,100,0,0,0,0,0,100,0
64344,30,0,0,0,0,0,100,0
64345,520,0,0,0,0,0,100,0
64346,40,0,0,0,0,0,100,0
64349,20,0,0,0,0,0,100,0
64350,60,0,0,0,0,0,100,0
64352,180,0,0,0,0,0,100,0
64353,20,0,0,0,0,0,100,0
64354,130,0,0,0,0,0,100,0
64355,260,0,0,0,0,0,100,0
64360,240,0,0,0,0,0,100,0
64361,60,0,0,0,0,0,100,0
64362,100,0,0,0,0,0,100,0
64364,240,0,0,0,0,0,100,0
64371,2180,0,0,0,0,0,100,0
64372,40,0,0,0,0,0,100,0
64374,20,0,0,0,0,0,100,0
64376,40,0,0,0,0,0,100,0
64379,80,0,0,0,0,0,100,0
64383,60,0,0,0,0,0,100,0
64385,250,0,0,0,0,0,100,0
64388,40,0,0,0,0,0,100,0
64390,20,0,0,0,0,0,100,0
64394,240,0,0,0,0,0,100,0
64401,40,0,0,0,0,0,100,0
64407,20,0,0,0,0,0,100,0
64408,100,0,0,0,0,0,100,0
64409,80,0,0,0,0,0,100,0
64410,60,0,0,0,0,0,100,0
64411,40,0,0,0,0,0,100,0
64413,90,0,0,0,0,0,100,0
64415,60,0,0,0,0,0,100,0
64419,90,0,0,0,0,0,100,0
64422,100,0,0,0,0,0,100,0
64423,60,0,0,0,0,0,100,0
64424,30,0,0,0,0,0,100,0
64425,20,0,0,0,0,0,100,0
64428,90,0,0,0,0,0,100,0
64429,60,0,0,0,0,0,100,0
64435,40,0,0,0,0,0,100,0
64436,60,0,0,0,0,0,100,0
64437,90,0,0,0,0,0,100,0
64438,190,0,0,0,0,0,100,0
64443,200,0,0,0,0,0,100,0
64449,170,0,0,0,0,0,100,0
64456,410,0,0,0,0,0,100,0
64458,60,0,0,0,0,0,100,0
64459,110,0,0,0,0,0,100,0
64460,80,0,0,0,0,0,100,0
64462,40,0,0,0,0,0,100,0
64467,40,0,0,0,0,0,100,0
64470,60,0,0,0,0,0,100,0
64471,280,0,0,0,0,0,100,0
64473,80,0,0,0,0,0,100,0
64475,120,0,0,0,0,0,100,0
64476,110,0,0,0,0,0,100,0
64478,140,0,0,0,0,0,100,0
64479,20,0,0,0,0,0,100,0
64481,40,0,0,0,0,0,100,0
64482,170,0,0,0,0,0,100,0
64483,150,0,0,0,0,0,100,0
64485,40,0,0,0,0,0,100,0
64486,2240,0,0,0,0,0,100,0
64487,20,0,0,0,0,0,100,0
64494,60,0,0,0,0,0,100,0
64495,20,0,0,0,0,0,100,0
64497,20,0,0,0,0,0,100,0
64499,60,0,0,0,0,0,100,0
64501,100,0,0,0,0,0,100,0
64506,80,0,0,0,0,0,100,0
64511,20,0,0,0,0,0,100,0
64513,80,0,0,0,0,0,100,0
64514,120,0,0,0,0,0,100,0
64517,20,0,0,0,0,0,100,0
64519,60,0,0,0,0,0,100,0
64521,90,0,0,0,0,0,100,0
64525,90,0,0,0,0,0,100,0
64526,260,0,0,0,0,0,100,0
64527,80,0,0,0,0,0,100,0
64529,60,0,0,0,0,0,100,0
64530,60,0,0,0,0,0,100,0
64531,50,0,0,0,0,0,100,0
64544,5070,0,0,0,0,0,100,0
64548,100,0,0,0,0,0,100,0
64551,90,0,0,0,0,0,100,0
64552,60,0,0,0,0,0,100,0
64553,150,0,0,0,0,0,100,0
64555,80,0,0,0,0,0,100,0
64558,40,0,0,0,0,0,100,0
64561,240,0,0,0,0,0,100,0
64568,660,0,0,0,0,0,100,0
64569,20,0,0,0,0,0,100,0
64573,50,0,0,0,0,0,100,0
64576,40,0,0,0,0,0,100,0
64577,30,0,0,0,0,0,100,0
64578,50,0,0,0,0,0,100,0
64580,2650,0,0,0,0,0,100,0
64581,90,0,0,0,0,0,100,0
64582,110,0,0,0,0,0,100,0
64584,20,0,0,0,0,0,100,0
64585,60,0,0,0,0,0,100,0
64586,240,0,0,0,0,0,100,0
64591,50,0,0,0,0,0,100,0
64592,30,0,0,0,0,0,100,0
64593,120,0,0,0,0,0,100,0
64594,150,0,0,0,0,0,100,0
64596,180,0,0,0,0,0,100,0
64597,20,0,0,0,0,0,100,0
64601,50,0,0,0,0,0,100,0
64602,40,0,0,0,0,0,100,0
64605,180,0,0,0,0,0,100,0
64609,20,0,0,0,0,0,100,0
64610,20,0,0,0,0,0,100,0
64613,60,0,0,0,0,0,100,0
64614,390,0,0,0,0,0,100,0
64617,120,0,0,0,0,0,100,0
64618,30,0,0,0,0,0,100,0
64619,40,0,0,0,0,0,100,0
64623,180,0,0,0,0,0,100,0
64624,180,0,0,0,0,0,100,0
64625,60,0,0,0,0,0,100,0
64626,100,0,0,0,0,0,100,0
64627,60,0,0,0,0,0,100,0
64628,170,0,0,0,0,0,100,0
64632,60,0,0,0,0,0,100,0
64638,90,0,0,0,0,0,100,0
64639,110,0,0,0,0,0,100,0
64640,20,0,0,0,0,0,100,0
64641,40,0,0,0,0,0,100,0
64643,80,0,0,0,0,0,100,0
64644,120,0,0,0,0,0,100,0
64646,30,0,0,0,0,0,100,0
64647,40,0,0,0,0,0,100,0
64649,30,0,0,0,0,0,100,0
64651,30,0,0,0,0,0,100,0
64652,140,0,0,0,0,0,100,0
64653,70,0,0,0,0,0,100,0
64654,240,0,0,0,0,0,100,0
64655,270,0,0,0,0,0,100,0
64656,2040,0,0,0,0,0,100,0
64659,60,0,0,0,0,0,100,0
64662,110,0,0,0,0,0,100,0
64663,60,0,0,0,0,0,100,0
64665,30,0,0,0,0,0,100,0
64666,40,0,0,0,0,0,100,0
64668,20,0,0,0,0,0,100,0
64670,20,0,0,0,0,0,100,0
64672,180,0,0,0,0,0,100,0
64673,20,0,0,0,0,0,100,0
64674,30,0,0,0,0,0,100,0
64677,20,0,0,0,0,0,100,0
64683,60,0,0,0,0,0,100,0
64685,40,0,0,0,0,0,100,0
64687,20,0,0,0,0,0,100,0
64689,60,0,0,0,0,0,100,0
64691,180,0,0,0,0,0,100,0
64692,90,0,0,0,0,0,100,0
64694,60,0,0,0,0,0,100,0
64698,20,0,0,0,0,0,100,0
64699,90,0,0,0,0,0,100,0
64700,180,0,0,0,0,0,100,0
64701,60,0,0,0,0,0,100,0
64703,60,0,0,0,0,0,100,0
64704,90,0,0,0,0,0,100,0
64705,1550,0,0,0,0,0,100,0
64706,240,0,0,0,0,0,100,0
64711,90,0,0,0,0,0,100,0
64712,170,0,0,0,0,0,100,0
64713,60,0,0,0,0,0,100,0
64714,20,0,0,0,0,0,100,0
64715,120,0,0,0,0,0,100,0
64716,60,0,0,0,0,0,100,0
64725,90,0,0,0,0,0,100,0
64733,90,0,0,0,0,0,100,0
64734,30,0,0,0,0,0,100,0
64736,80,0,0,0,0,0,100,0
64737,20,0,0,0,0,0,100,0
64739,20,0,0,0,0,0,100,0
64741,360,0,0,0,0,0,100,0
64742,40,0,0,0,0,0,100,0
64743,110,0,0,0,0,0,100,0
64747,100,0,0,0,0,0,100,0
64748,260,0,0,0,0,0,100,0
64756,20,0,0,0,0,0,100,0
64763,70,0,0,0,0,0,100,0
64766,20,0,0,0,0,0,100,0
64770,40,0,0,0,0,0,100,0
64771,100,0,0,0,0,0,100,0
64774,80,0,0,0,0,0,100,0
64776,100,0,0,0,0,0,100,0
64780,30,0,0,0,0,0,100,0
64781,140,0,0,0,0,0,100,0
64782,860,0,0,0,0,0,100,0
64784,80,0,0,0,0,0,100,0
64785,100,0,0,0,0,0,100,0
64788,20,0,0,0,0,0,100,0
64790,2160,0,0,0,0,0,100,0
64791,420,0,0,0,0,0,100,0
64796,50,0,0,0,0,0,100,0
64797,90,0,0,0,0,0,100,0
64800,250,0,0,0,0,0,100,0
64805,60,0,0,0,0,0,100,0
64806,20,0,0,0,0,0,100,0
64807,60,0,0,0,0,0,100,0
64808,40,0,0,0,0,0,100,0
64813,180,0,0,0,0,0,100,0
64814,240,0,0,0,0,0,100,0
64815,80,0,0,0,0,0,100,0
64816,90,0,0,0,0,0,100,0
64818,2160,0,0,0,0,0,100,0
64819,20,0,0,0,0,0,100,0
64824,20,0,0,0,0,0,100,0
64826,40,0,0,0,0,0,100,0
64828,60,0,0,0,0,0,100,0
64829,50,0,0,0,0,0,100,0
64831,90,0,0,0,0,0,100,0
64833,60,0,0,0,0,0,100,0
64834,80,0,0,0,0,0,100,0
64836,20,0,0,0,0,0,100,0
64838,180,0,0,0,0,0,100,0
64841,60,0,0,0,0,0,100,0
64842,80,0,0,0,0,0,100,0
64844,100,0,0,0,0,0,100,0
64848,60,0,0,0,0,0,100,0
64849,30,0,0,0,0,0,100,0
64853,100,0,0,0,0,0,100,0
64856,170,0,0,0,0,0,100,0
64857,60,0,0,0,0,0,100,0
64859,240,0,0,0,0,0,100,0
64861,60,0,0,0,0,0,100,0
64862,60,0,0,0,0,0,100,0
64867,60,0,0,0,0,0,100,0
64869,100,0,0,0,0,0,100,0
64872,480,0,0,0,0,0,100,0
64873,60,0,0,0,0,0,100,0
64878,50,0,0,0,0,0,100,0
64880,60,0,0,0,0,0,100,0
64883,30,0,0,0,0,0,100,0
64889,90,0,0,0,0,0,100,0
64890,20,0,0,0,0,0,100,0
64891,40,0,0,0,0,0,100,0
64892,160,0,0,0,0,0,100,0
64893,30,0,0,0,0,0,100,0
64894,120,0,0,0,0,0,100,0
64895,50,0,0,0,0,0,100,0
64897,350,0,0,0,0,0,100,0
64898,120,0,0,0,0,0,100,0
64900,200,0,0,0,0,0,100,0
64903,60,0,0,0,0,0,100,0
64905,200,0,0,0,0,0,100,0
64907,300,0,0,0,0,0,100,0
64909,60,0,0,0,0,0,100,0
64910,90,0,0,0,0,0,100,0
64911,30,0,0,0,0,0,100,0
64913,60,0,0,0,0,0,100,0
64921,220,0,0,0,0,0,100,0
64923,50,0,0,0,0,0,100,0
64924,30,0,0,0,0,0,100,0
64926,610,0,0,0,0,0,100,0
64928,20,0,0,0,0,0,100,0
64929,20,0,0,0,0,0,100,0
64933,30,0,0,0,0,0,100,0
64937,70,0,0,0,0,0,100,0
64939,160,0,0,0,0,0,100,0
64942,150,0,0,0,0,0,100,0
64943,150,0,0,0,0,0,100,0
64946,60,0,0,0,0,0,100,0
64947,40,0,0,0,0,0,100,0
64949,370,0,0,0,0,0,100,0
64950,20,0,0,0,0,0,100,0
64951,220,0,0,0,0,0,100,0
64952,80,0,0,0,0,0,100,0
64954,30,0,0,0,0,0,100,0
64958,90,0,0,0,0,0,100,0
64960,100,0,0,0,0,0,100,0
64961,110,0,0,0,0,0,100,0
64967,30,0,0,0,0,0,100,0
64968,40,0,0,0,0,0,100,0
64972,20,0,0,0,0,0,100,0
64978,30,0,0,0,0,0,100,0
64979,50,0,0,0,0,0,100,0
64980,30,0,0,0,0,0,100,0
64982,150,0,0,0,0,0,100,0
64985,80,0,0,0,0,0,100,0
64987,40,0,0,0,0,0,100,0
64988,40,0,0,0,0,0,100,0
64990,90,0,0,0,0,0,100,0
64991,60,0,0,0,0,0,100,0
64998,40,0,0,0,0,0,100,0
64999,20,0,0,0,0,0,100,0
65000,20,0,0,0,0,0,100,0
65001,120,0,0,0,0,0,100,0
65003,580,0,0,0,0,0,100,0
65005,20,0,0,0,0,0,100,0
65007,20,0,0,0,0,0,100,0
65008,20,0,0,0,0,0,100,0
65010,270,0,0,0,0,0,100,0
65012,20,0,0,0,0,0,100,0
65014,120,0,0,0,0,0,100,0
65015,60,0,0,0,0,0,100,0
65017,2280,0,0,0,0,0,100,0
65019,3710,0,0,0,0,0,100,0
65027,240,0,0,0,0,0,100,0
65029,20,0,0,0,0,0,100,0
65031,20,0,0,0,0,0,100,0
65034,140,0,0,0,0,0,100,0
65037,240,0,0,0,0,0,100,0
65038,60,0,0,0,0,0,100,0
65040,660,0,0,0,0,0,100,0
65041,290,0,0,0,0,0,100,0
65042,2140,0,0,0,0,0,100,0
65049,60,0,0,0,0,0,100,0
